No.;Gene name;Score;Oncogene or Tumor Suppresson gene
3038;DCTN1;5.14E-05;#N/A
3039;RBFOX2;5.13E-05;#N/A
3040;SH3GL3;5.13E-05;#N/A
3041;LIMD1;5.13E-05;#N/A
3042;PTPRA;5.13E-05;#N/A
3043;CAPN1;5.13E-05;#N/A
3044;ZNF16;5.13E-05;#N/A
3045;KLC2;5.12E-05;#N/A
3046;NEDD4L;5.12E-05;#N/A
3047;FOXI1;5.12E-05;#N/A
3048;NFIA;5.11E-05;#N/A
3049;RALGAPB;5.11E-05;#N/A
3050;MORF4L2;5.11E-05;#N/A
3051;NUP155;5.11E-05;#N/A
3052;CCNG1;5.10E-05;#N/A
3053;SPA17;5.10E-05;#N/A
3054;KDM4B;5.10E-05;#N/A
3055;NUMB;5.09E-05;#N/A
3056;VDAC1;5.09E-05;#N/A
3057;MAGI2;5.09E-05;x
3058;IRAK2;5.09E-05;#N/A
3059;PRKG2;5.09E-05;#N/A
3060;PCGF1;5.09E-05;#N/A
3061;AKAP13;5.09E-05;#N/A
3062;POLA1;5.08E-05;#N/A
3063;GFI1;5.08E-05;#N/A
3064;ID4;5.07E-05;#N/A
3065;BAG6;5.07E-05;#N/A
3066;GLS;5.07E-05;#N/A
3067;FNIP1;5.07E-05;#N/A
3068;ING3;5.07E-05;#N/A
3069;PLK4;5.07E-05;#N/A
3070;PARP4;5.06E-05;#N/A
3071;TFEB;5.06E-05;#N/A
3072;RASA3;5.06E-05;#N/A
3073;CIT;5.06E-05;#N/A
3074;B2M;5.05E-05;x
3075;RPLP0;5.05E-05;#N/A
3076;EPS15;5.05E-05;#N/A
3077;PCBD2;5.05E-05;#N/A
3078;SPRED2;5.05E-05;#N/A
3079;ITGA10;5.05E-05;#N/A
3080;EFHC1;5.04E-05;#N/A
3081;SOX21;5.04E-05;#N/A
3082;NR2C1;5.04E-05;#N/A
3083;MED8;5.04E-05;#N/A
3084;INTS3;5.04E-05;#N/A
3085;UBXN7;5.04E-05;#N/A
3086;DSTYK;5.04E-05;#N/A
3087;CD40LG;5.03E-05;#N/A
3088;MTF1;5.03E-05;#N/A
3089;GPAM;5.03E-05;#N/A
3090;JMY;5.03E-05;#N/A
3091;MIF;5.03E-05;#N/A
3092;TAF5L;5.03E-05;#N/A
3093;SEMA3A;5.03E-05;#N/A
3094;CCT2;5.01E-05;#N/A
3095;NPAS2;5.01E-05;#N/A
3096;TAF6L;5.01E-05;#N/A
3097;DCAF7;5.00E-05;#N/A
3098;DAB1;5.00E-05;#N/A
3099;CREM;5.00E-05;#N/A
3100;NABP1;5.00E-05;#N/A
3101;GSTM1;4.99E-05;#N/A
3102;GPHN;4.99E-05;#N/A
3103;CLTCL1;4.99E-05;#N/A
3104;ZNF398;4.99E-05;#N/A
3105;MID2;4.98E-05;#N/A
3106;KLF6;4.98E-05;#N/A
3107;DSE;4.98E-05;#N/A
3108;FCGR2A;4.98E-05;#N/A
3109;BMP7;4.98E-05;#N/A
3110;ABCC9;4.98E-05;#N/A
3111;MLLT10;4.98E-05;x
3112;ZNF777;4.98E-05;#N/A
3113;ITGB3BP;4.98E-05;#N/A
3114;FOXI2;4.98E-05;#N/A
3115;ARHGDIA;4.97E-05;#N/A
3116;RTN4R;4.97E-05;#N/A
3117;SOCS4;4.97E-05;#N/A
3118;NACC2;4.97E-05;#N/A
3119;DLGAP5;4.97E-05;#N/A
3120;RPL5;4.97E-05;x
3121;DNAJB1;4.97E-05;#N/A
3122;SRRM1;4.96E-05;#N/A
3123;MT3;4.96E-05;#N/A
3124;RB1CC1;4.96E-05;#N/A
3125;SP6;4.96E-05;#N/A
3126;SEC23A;4.96E-05;#N/A
3127;ZNF827;4.95E-05;#N/A
3128;CHRNA7;4.95E-05;#N/A
3129;PDK1;4.95E-05;x
3130;CD3D;4.94E-05;#N/A
3131;BCL7A;4.94E-05;x
3132;ZNF568;4.94E-05;#N/A
3133;SDC1;4.94E-05;#N/A
3134;XPA;4.94E-05;x
3135;ITGA7;4.93E-05;#N/A
3136;CDC40;4.93E-05;#N/A
3137;CLASP1;4.93E-05;#N/A
3138;ROBO2;4.93E-05;#N/A
3139;SEMA4A;4.93E-05;#N/A
3140;VPS16;4.92E-05;#N/A
3141;CHD9;4.92E-05;#N/A
3142;TNFRSF10D;4.92E-05;#N/A
3143;CCR8;4.92E-05;#N/A
3144;OTUD6B;4.92E-05;#N/A
3145;ERC1;4.91E-05;x
3146;COX5A;4.91E-05;#N/A
3147;CAMK1G;4.91E-05;#N/A
3148;CDKN1C;4.91E-05;x
3149;INO80E;4.91E-05;#N/A
3150;TNC;4.91E-05;#N/A
3151;FOXF1;4.91E-05;x
3152;ACSL4;4.91E-05;#N/A
3153;CANX;4.90E-05;#N/A
3154;BATF3;4.90E-05;#N/A
3155;BTG1;4.90E-05;x
3156;TMOD3;4.90E-05;#N/A
3157;BMP1;4.90E-05;#N/A
3158;GJA1;4.90E-05;#N/A
3159;PPP4C;4.90E-05;#N/A
3160;HNRNPC;4.90E-05;#N/A
3161;PPP2R2A;4.90E-05;x
3162;BAZ2B;4.90E-05;#N/A
3163;NDC1;4.89E-05;#N/A
3164;HLA-DPA1;4.89E-05;#N/A
3165;MED20;4.89E-05;#N/A
3166;ATP6AP1;4.89E-05;#N/A
3167;DICER1;4.89E-05;x
3168;ARID5B;4.89E-05;x
3169;KLC1;4.89E-05;#N/A
3170;GPNMB;4.88E-05;#N/A
3171;BLNK;4.87E-05;#N/A
3172;CNTF;4.87E-05;#N/A
3173;LIMK2;4.87E-05;#N/A
3174;UPK1B;4.87E-05;#N/A
3175;HIP1;4.87E-05;#N/A
3176;MIB1;4.86E-05;#N/A
3177;TSNARE1;4.86E-05;#N/A
3178;ATP5PB;4.86E-05;#N/A
3179;EID3;4.85E-05;#N/A
3180;PHF3;4.85E-05;#N/A
3181;MRPS6;4.85E-05;#N/A
3182;CNTFR;4.85E-05;#N/A
3183;NFIB;4.85E-05;#N/A
3184;SIRPA;4.85E-05;#N/A
3185;IRF6;4.85E-05;#N/A
3186;SPHK2;4.84E-05;#N/A
3187;BRD8;4.84E-05;#N/A
3188;CCL25;4.84E-05;#N/A
3189;FLOT1;4.84E-05;#N/A
3190;PTPN3;4.84E-05;#N/A
3191;TNXB;4.84E-05;#N/A
3192;LIN7B;4.83E-05;#N/A
3193;TSHR;4.83E-05;x
3194;FCER1G;4.83E-05;#N/A
3195;USP22;4.83E-05;#N/A
3196;PTPRZ1;4.83E-05;#N/A
3197;KANSL1;4.83E-05;#N/A
3198;TWSG1;4.82E-05;#N/A
3199;BCL10;4.82E-05;x
3200;RIPK3;4.82E-05;#N/A
3201;DAG1;4.81E-05;#N/A
3202;ZNF253;4.81E-05;#N/A
3203;ADAM22;4.81E-05;#N/A
3204;GP1BA;4.81E-05;#N/A
3205;PER1;4.81E-05;#N/A
3206;MKI67;4.81E-05;x
3207;EYA1;4.80E-05;#N/A
3208;ZNF711;4.80E-05;#N/A
3209;ZNF282;4.80E-05;#N/A
3210;USF2;4.80E-05;#N/A
3211;TOPORS;4.79E-05;#N/A
3212;RASAL2;4.79E-05;#N/A
3213;DPPA4;4.79E-05;#N/A
3214;DLG5;4.79E-05;#N/A
3215;ANKRD17;4.78E-05;#N/A
3216;BAP1;4.78E-05;x
3217;RCOR1;4.78E-05;#N/A
3218;GCK;4.78E-05;#N/A
3219;MGST3;4.77E-05;#N/A
3220;ZNF460;4.77E-05;#N/A
3221;RAN;4.76E-05;#N/A
3222;ASF1A;4.76E-05;#N/A
3223;ERCC5;4.76E-05;x
3224;MUSK;4.76E-05;#N/A
3225;PYHIN1;4.76E-05;#N/A
3226;ATP6V0C;4.76E-05;#N/A
3227;HECTD1;4.75E-05;#N/A
3228;CCL23;4.75E-05;#N/A
3229;OGG1;4.75E-05;#N/A
3230;NR2E3;4.75E-05;#N/A
3231;IL9R;4.75E-05;#N/A
3232;PRMT7;4.75E-05;#N/A
3233;RFC1;4.75E-05;#N/A
3234;AEBP2;4.75E-05;#N/A
3235;MAFB;4.75E-05;x
3236;UFL1;4.75E-05;#N/A
3237;HSPA9;4.75E-05;#N/A
3238;TDG;4.75E-05;#N/A
3239;MARK1;4.74E-05;#N/A
3240;MAP3K2;4.74E-05;#N/A
3241;UBR1;4.74E-05;#N/A
3242;TET2;4.74E-05;x
3243;ARNTL2;4.73E-05;#N/A
3244;ZIC1;4.73E-05;#N/A
3245;TFPT;4.73E-05;#N/A
3246;THOC2;4.73E-05;#N/A
3247;DYNC1I2;4.73E-05;#N/A
3248;DOK4;4.73E-05;#N/A
3249;PTPN2;4.73E-05;x
3250;PLAGL1;4.73E-05;#N/A
3251;POLL;4.73E-05;#N/A
3252;ARIH1;4.73E-05;#N/A
3253;GSTO2;4.72E-05;#N/A
3254;GSTT1;4.72E-05;#N/A
3255;AUTS2;4.72E-05;#N/A
3256;RHOXF2;4.72E-05;#N/A
3257;WWC3;4.71E-05;#N/A
3258;C9orf24;4.71E-05;#N/A
3259;MRGBP;4.71E-05;#N/A
3260;TFEC;4.71E-05;#N/A
3261;TAF1L;4.71E-05;#N/A
3262;HOXB1;4.71E-05;#N/A
3263;CENPT;4.70E-05;#N/A
3264;RBPMS;4.70E-05;#N/A
3265;NDE1;4.70E-05;#N/A
3266;BCL9L;4.69E-05;#N/A
3267;PPP1R13L;4.69E-05;#N/A
3268;UBE2S;4.69E-05;#N/A
3269;PPM1B;4.69E-05;#N/A
3270;ZNF143;4.69E-05;#N/A
3271;IGFBP6;4.69E-05;#N/A
3272;CLDN1;4.68E-05;#N/A
3273;ZNF24;4.68E-05;#N/A
3274;MYADM;4.68E-05;#N/A
3275;CHN1;4.68E-05;#N/A
3276;NUP188;4.68E-05;#N/A
3277;SRPK1;4.68E-05;#N/A
3278;TLK2;4.67E-05;#N/A
3279;SYT2;4.67E-05;#N/A
3280;MAPT;4.67E-05;#N/A
3281;HPN;4.67E-05;#N/A
3282;BDKRB2;4.67E-05;#N/A
3283;SPARC;4.67E-05;#N/A
3284;TRIP6;4.66E-05;#N/A
3285;PCBP1;4.66E-05;#N/A
3286;CIITA;4.66E-05;x
3287;NUFIP1;4.66E-05;#N/A
3288;RAPGEF4;4.66E-05;#N/A
3289;ITSN2;4.66E-05;#N/A
3290;CASS4;4.66E-05;#N/A
3291;AQR;4.66E-05;#N/A
3292;FLI1;4.66E-05;x
3293;FLNB;4.66E-05;#N/A
3294;RNASEH2A;4.65E-05;x
3295;UGT2B7;4.64E-05;#N/A
3296;GPLD1;4.64E-05;#N/A
3297;BMP6;4.64E-05;#N/A
3298;HK3;4.64E-05;#N/A
3299;POLD4;4.64E-05;#N/A
3300;NFRKB;4.64E-05;#N/A
3301;NUFIP2;4.64E-05;#N/A
3302;MED10;4.64E-05;#N/A
3303;EIF4B;4.63E-05;#N/A
3304;ZFP91;4.63E-05;#N/A
3305;CD200R1;4.63E-05;#N/A
3306;NELFCD;4.63E-05;#N/A
3307;MAP4K3;4.63E-05;#N/A
3308;GLIS2;4.63E-05;#N/A
3309;LIME1;4.63E-05;#N/A
3310;UXT;4.63E-05;#N/A
3311;ARID5A;4.62E-05;#N/A
3312;AVPR2;4.62E-05;#N/A
3313;AHCTF1;4.62E-05;#N/A
3314;GPHA2;4.62E-05;#N/A
3315;DUSP2;4.62E-05;#N/A
3316;ZNF770;4.61E-05;#N/A
3317;ZFPM1;4.61E-05;#N/A
3318;MACROH2A1;4.61E-05;#N/A
3319;SSH1;4.61E-05;#N/A
3320;RPL6;4.60E-05;#N/A
3321;RFFL;4.60E-05;#N/A
3322;ANK3;4.60E-05;#N/A
3323;MLF1;4.60E-05;#N/A
3324;SNRNP40;4.60E-05;#N/A
3325;CASK;4.60E-05;#N/A
3326;USP45;4.60E-05;#N/A
3327;NUDC;4.60E-05;#N/A
3328;IRF8;4.60E-05;x
3329;MSL2;4.59E-05;#N/A
3330;TNFRSF11A;4.59E-05;#N/A
3331;PLEKHB2;4.59E-05;#N/A
3332;DHRS2;4.59E-05;#N/A
3333;CDC42BPB;4.58E-05;#N/A
3334;KIRREL1;4.58E-05;#N/A
3335;PRKG1;4.58E-05;#N/A
3336;TANK;4.58E-05;#N/A
3337;SOX6;4.58E-05;#N/A
3338;FANCB;4.58E-05;#N/A
3339;KCTD6;4.57E-05;#N/A
3340;GRAP;4.57E-05;#N/A
3341;STEAP3;4.56E-05;#N/A
3342;TDP1;4.56E-05;#N/A
3343;BATF;4.55E-05;#N/A
3344;LIG1;4.55E-05;#N/A
3345;GPC1;4.55E-05;#N/A
3346;COL8A1;4.55E-05;#N/A
3347;SETD1B;4.54E-05;#N/A
3348;AJUBA;4.54E-05;x
3349;NUP88;4.54E-05;#N/A
3350;TRERF1;4.54E-05;#N/A
3351;DPY30;4.54E-05;#N/A
3352;ATP6V0B;4.54E-05;#N/A
3353;NFE2;4.54E-05;x
3354;MAP3K4;4.53E-05;#N/A
3355;INO80D;4.53E-05;#N/A
3356;PDE2A;4.52E-05;#N/A
3357;MYO9A;4.52E-05;#N/A
3358;S1PR1;4.52E-05;#N/A
3359;SNAP25;4.52E-05;#N/A
3360;USP17L7;4.52E-05;#N/A
3361;SPINT2;4.52E-05;#N/A
3362;ZNF33A;4.52E-05;#N/A
3363;THBS4;4.52E-05;#N/A
3364;IL11RA;4.52E-05;#N/A
3365;CD226;4.52E-05;#N/A
3366;MIER1;4.51E-05;#N/A
3367;CNOT8;4.50E-05;#N/A
3368;CCL7;4.50E-05;#N/A
3369;SHPRH;4.50E-05;#N/A
3370;ZNF609;4.50E-05;#N/A
3371;CDC42EP3;4.50E-05;#N/A
3372;DLX4;4.49E-05;#N/A
3373;DRAP1;4.49E-05;#N/A
3374;KANK1;4.49E-05;#N/A
3375;TCERG1;4.49E-05;#N/A
3376;GOLT1B;4.49E-05;#N/A
3377;RECQL4;4.49E-05;x
3378;FUS;4.49E-05;x
3379;CDH11;4.48E-05;x
3380;RALYL;4.47E-05;#N/A
3381;NR6A1;4.47E-05;#N/A
3382;PRKCH;4.47E-05;#N/A
3383;ZXDA;4.47E-05;#N/A
3384;ZNF644;4.47E-05;#N/A
3385;TWIST2;4.47E-05;#N/A
3386;TXK;4.46E-05;#N/A
3387;LDHA;4.46E-05;#N/A
3388;REV1;4.46E-05;#N/A
3389;CTSG;4.46E-05;#N/A
3390;TRIAP1;4.46E-05;#N/A
3391;KDM2B;4.46E-05;#N/A
3392;ZNF446;4.45E-05;#N/A
3393;KRT6A;4.45E-05;#N/A
3394;TUBB;4.45E-05;#N/A
3395;FOXP4;4.45E-05;#N/A
3396;TSTD2;4.44E-05;#N/A
3397;ZNF212;4.44E-05;#N/A
3398;FPGS;4.44E-05;#N/A
3399;TAOK2;4.43E-05;#N/A
3400;FSTL1;4.43E-05;x
3401;IL13RA2;4.43E-05;#N/A
3402;SGTB;4.43E-05;#N/A
3403;SOX18;4.43E-05;#N/A
3404;PSTPIP1;4.43E-05;#N/A
3405;INO80C;4.43E-05;#N/A
3406;MLLT1;4.43E-05;#N/A
3407;SND1;4.43E-05;#N/A
3408;WDFY3;4.43E-05;#N/A
3409;HK1;4.42E-05;#N/A
3410;PAPOLA;4.42E-05;#N/A
3411;BCL2L2-PABPN1;4.42E-05;#N/A
3412;ITPKC;4.41E-05;#N/A
3413;ELF4;4.41E-05;x
3414;RPRD2;4.40E-05;#N/A
3415;MT-CO2;4.40E-05;#N/A
3416;SERPINC1;4.40E-05;#N/A
3417;EIF4A3;4.40E-05;#N/A
3418;HELZ;4.40E-05;#N/A
3419;PPP1R15A;4.40E-05;#N/A
3420;DPP8;4.40E-05;#N/A
3421;TACC3;4.40E-05;#N/A
3422;DPF2;4.39E-05;#N/A
3423;COX14;4.39E-05;#N/A
3424;WNK3;4.39E-05;#N/A
3425;ARHGAP23;4.38E-05;#N/A
3426;ZMYND11;4.38E-05;#N/A
3427;SPTB;4.38E-05;#N/A
3428;NDP;4.38E-05;#N/A
3429;ELANE;4.38E-05;#N/A
3430;NCOA7;4.38E-05;#N/A
3431;GABPA;4.38E-05;#N/A
3432;RPL11;4.38E-05;#N/A
3433;ANXA1;4.38E-05;#N/A
3434;GREM1;4.38E-05;x
3435;ZNF219;4.37E-05;#N/A
3436;PRDX1;4.37E-05;#N/A
3437;ELOA2;4.37E-05;#N/A
3438;DDX17;4.36E-05;#N/A
3439;TOP3B;4.36E-05;#N/A
3440;MT-CO3;4.36E-05;#N/A
3441;ARHGEF10;4.36E-05;#N/A
3442;NCAM1;4.36E-05;#N/A
3443;SFI1;4.35E-05;#N/A
3444;NHS;4.35E-05;#N/A
3445;NUSAP1;4.35E-05;#N/A
3446;ACTR3B;4.35E-05;#N/A
3447;ZBTB1;4.35E-05;#N/A
3448;ZBTB4;4.35E-05;#N/A
3449;RPS15A;4.35E-05;#N/A
3450;ARF4;4.35E-05;#N/A
3451;NMT2;4.35E-05;#N/A
3452;SKA1;4.34E-05;#N/A
3453;LEO1;4.34E-05;#N/A
3454;DDR1;4.34E-05;#N/A
3455;PUM1;4.34E-05;#N/A
3456;MBD1;4.34E-05;#N/A
3457;POU3F1;4.34E-05;#N/A
3458;NOC2L;4.34E-05;#N/A
3459;CEP55;4.34E-05;#N/A
3460;TUBGCP4;4.34E-05;#N/A
3461;SNF8;4.34E-05;#N/A
3462;ALOX12;4.34E-05;#N/A
3463;RALGPS1;4.33E-05;#N/A
3464;ACAP2;4.33E-05;#N/A
3465;NOP2;4.33E-05;#N/A
3466;SOX10;4.33E-05;x
3467;CTSV;4.33E-05;#N/A
3468;TRIP10;4.32E-05;#N/A
3469;NEK6;4.32E-05;#N/A
3470;UBE2B;4.32E-05;#N/A
3471;AAMP;4.32E-05;#N/A
3472;GCM1;4.32E-05;#N/A
3473;PURA;4.32E-05;#N/A
3474;IL20RB;4.31E-05;#N/A
3475;SIKE1;4.31E-05;#N/A
3476;NMT1;4.31E-05;#N/A
3477;KAT8;4.31E-05;#N/A
3478;DEAF1;4.31E-05;#N/A
3479;RFX4;4.30E-05;#N/A
3480;SCNN1D;4.30E-05;#N/A
3481;RBAK;4.30E-05;#N/A
3482;BAG3;4.30E-05;#N/A
3483;MIS12;4.30E-05;#N/A
3484;IL15RA;4.30E-05;#N/A
3485;GPI;4.30E-05;#N/A
3486;ZNF496;4.29E-05;#N/A
3487;TREX1;4.29E-05;#N/A
3488;CDH13;4.29E-05;#N/A
3489;MED21;4.29E-05;#N/A
3490;LDB2;4.29E-05;#N/A
3491;G6PD;4.29E-05;#N/A
3492;ZC3H11A;4.29E-05;#N/A
3493;MAGOH;4.29E-05;#N/A
3494;UBE2D2;4.29E-05;#N/A
3495;LDHAL6A;4.29E-05;#N/A
3496;NUP210;4.28E-05;#N/A
3497;CALCR;4.28E-05;#N/A
3498;PRELID1;4.28E-05;#N/A
3499;CACNA1S;4.28E-05;#N/A
3500;CTDSPL2;4.28E-05;#N/A
3501;KIF5A;4.27E-05;#N/A
3502;PLXNA1;4.27E-05;#N/A
3503;SAP18;4.27E-05;#N/A
3504;POM121C;4.27E-05;#N/A
3505;BBX;4.27E-05;#N/A
3506;MXD4;4.27E-05;#N/A
3507;SOX11;4.27E-05;#N/A
3508;ZNF41;4.27E-05;#N/A
3509;PIP5KL1;4.27E-05;#N/A
3510;ZNHIT1;4.26E-05;#N/A
3511;ALX1;4.26E-05;#N/A
3512;MYOCD;4.26E-05;#N/A
3513;PPARGC1B;4.26E-05;#N/A
3514;CD34;4.26E-05;#N/A
3515;KANK2;4.26E-05;#N/A
3516;MOS;4.26E-05;#N/A
3517;MYO9B;4.26E-05;#N/A
3518;LBR;4.26E-05;#N/A
3519;BRWD3;4.25E-05;#N/A
3520;LILRB4;4.25E-05;#N/A
3521;FAM83B;4.25E-05;#N/A
3522;RECQL5;4.25E-05;#N/A
3523;PTPRU;4.25E-05;#N/A
3524;NUP54;4.24E-05;#N/A
3525;APLN;4.24E-05;#N/A
3526;OTX1;4.24E-05;#N/A
3527;BOC;4.24E-05;#N/A
3528;SHB;4.24E-05;#N/A
3529;KAT14;4.24E-05;#N/A
3530;RSPO3;4.24E-05;#N/A
3531;TSC22D1;4.24E-05;#N/A
3532;ZNF518A;4.24E-05;#N/A
3533;SESN3;4.24E-05;x
3534;CXCL5;4.23E-05;#N/A
3535;HEATR1;4.23E-05;#N/A
3536;EIF2S1;4.23E-05;#N/A
3537;HSPA1L;4.23E-05;#N/A
3538;CTNNBIP1;4.23E-05;#N/A
3539;ETV7;4.23E-05;#N/A
3540;CLDN4;4.22E-05;#N/A
3541;TCL1B;4.22E-05;x
3542;PIK3C2B;4.21E-05;x
3543;NDN;4.21E-05;#N/A
3544;CELSR2;4.21E-05;#N/A
3545;PPID;4.21E-05;#N/A
3546;CDK2AP1;4.21E-05;#N/A
3547;DYNC1LI1;4.21E-05;#N/A
3548;E4F1;4.21E-05;#N/A
3549;SBF2;4.21E-05;#N/A
3550;LPAR6;4.20E-05;#N/A
3551;CD8A;4.20E-05;#N/A
3552;THRAP3;4.19E-05;#N/A
3553;MYOC;4.19E-05;#N/A
3554;CHD1;4.19E-05;#N/A
3555;CREBZF;4.19E-05;#N/A
3556;TGIF2;4.19E-05;#N/A
3557;GPC3;4.19E-05;x
3558;CCR7;4.19E-05;#N/A
3559;WNK4;4.18E-05;#N/A
3560;TRPS1;4.18E-05;#N/A
3561;STIP1;4.18E-05;#N/A
3562;RO60;4.18E-05;#N/A
3563;PTPN22;4.18E-05;#N/A
3564;ALMS1;4.18E-05;#N/A
3565;POLE4;4.17E-05;#N/A
3566;CORO1A;4.17E-05;#N/A
3567;CCL1;4.17E-05;#N/A
3568;DAAM1;4.17E-05;#N/A
3569;CCT6A;4.17E-05;#N/A
3570;IER2;4.17E-05;#N/A
3571;RAP1GAP;4.16E-05;#N/A
3572;DNAJA1;4.16E-05;#N/A
3573;USP13;4.16E-05;#N/A
3574;LMO7;4.16E-05;#N/A
3575;USP47;4.16E-05;#N/A
3576;HECW1;4.16E-05;#N/A
3577;RBBP6;4.16E-05;#N/A
3578;HOXC8;4.16E-05;#N/A
3579;CR1;4.15E-05;#N/A
3580;CBY1;4.15E-05;#N/A
3581;TNFRSF25;4.15E-05;#N/A
3582;LIN54;4.14E-05;#N/A
3583;MRPL4;4.14E-05;#N/A
3584;EEF1G;4.14E-05;#N/A
3585;UBR2;4.14E-05;#N/A
3586;CDC45;4.14E-05;#N/A
3587;PC;4.14E-05;#N/A
3588;NCAPG;4.14E-05;#N/A
3589;ZNF136;4.14E-05;#N/A
3590;TMEM219;4.14E-05;#N/A
3591;SIPA1;4.14E-05;#N/A
3592;ZNF808;4.14E-05;#N/A
3593;LMX1A;4.14E-05;#N/A
3594;COX6A1;4.14E-05;#N/A
3595;PLTP;4.13E-05;#N/A
3596;SPIB;4.13E-05;#N/A
3597;PRL;4.13E-05;#N/A
3598;BIN1;4.13E-05;#N/A
3599;GYS1;4.12E-05;#N/A
3600;SOST;4.12E-05;#N/A
3601;AHCYL2;4.12E-05;#N/A
3602;CLIP1;4.12E-05;#N/A
3603;LIN9;4.12E-05;#N/A
3604;PDZK1;4.12E-05;#N/A
3605;ING1;4.12E-05;x
3606;FAAP100;4.12E-05;#N/A
3607;MDFIC;4.12E-05;#N/A
3608;C5orf22;4.11E-05;#N/A
3609;FGFBP1;4.11E-05;#N/A
3610;ASAP2;4.11E-05;#N/A
3611;DYNC1I1;4.11E-05;#N/A
3612;NDUFA4;4.11E-05;#N/A
3613;TNFSF18;4.11E-05;#N/A
3614;ZMYND8;4.11E-05;#N/A
3615;CCT7;4.10E-05;#N/A
3616;FANCE;4.10E-05;x
3617;RTKN;4.10E-05;#N/A
3618;MYLK3;4.10E-05;#N/A
3619;TADA2A;4.10E-05;#N/A
3620;PAG1;4.10E-05;#N/A
3621;EFEMP2;4.09E-05;#N/A
3622;CENPO;4.09E-05;#N/A
3623;VIP;4.09E-05;#N/A
3624;BCL11B;4.09E-05;x
3625;SNRPB;4.09E-05;#N/A
3626;TTN;4.09E-05;#N/A
3627;MAN1A2;4.09E-05;#N/A
3628;LIMA1;4.09E-05;#N/A
3629;CDKN3;4.09E-05;#N/A
3630;SCO2;4.09E-05;#N/A
3631;PHOX2A;4.09E-05;#N/A
3632;TCF21;4.09E-05;#N/A
3633;CXCL2;4.08E-05;#N/A
3634;SGK3;4.08E-05;#N/A
3635;SEMA4F;4.08E-05;#N/A
3636;ATG101;4.08E-05;#N/A
3637;ASB3;4.08E-05;#N/A
3638;ANOS1;4.08E-05;#N/A
3639;NEK7;4.08E-05;#N/A
3640;EDNRB;4.08E-05;#N/A
3641;BHLHE41;4.08E-05;#N/A
3642;NAB2;4.08E-05;#N/A
3643;NONO;4.08E-05;#N/A
3644;ATXN1L;4.07E-05;#N/A
3645;ARFGEF2;4.07E-05;#N/A
3646;HOXA10;4.07E-05;#N/A
3647;INSRR;4.07E-05;#N/A
3648;THAP1;4.07E-05;#N/A
3649;FIP1L1;4.07E-05;#N/A
3650;SPAG5;4.07E-05;#N/A
3651;KRTAP4-12;4.06E-05;#N/A
3652;IGFBP7;4.06E-05;#N/A
3653;PATZ1;4.06E-05;#N/A
3654;MYCBP2;4.06E-05;#N/A
3655;KIAA1109;4.06E-05;#N/A
3656;PRDM5;4.06E-05;#N/A
3657;UBAP2L;4.06E-05;#N/A
3658;SYVN1;4.06E-05;#N/A
3659;MED19;4.06E-05;#N/A
3660;OFD1;4.05E-05;#N/A
3661;CENPQ;4.05E-05;#N/A
3662;TP53AIP1;4.05E-05;#N/A
3663;CASP6;4.05E-05;#N/A
3664;DCLRE1C;4.05E-05;#N/A
3665;HSPA6;4.05E-05;#N/A
3666;COX7A2L;4.05E-05;#N/A
3667;IGBP1;4.05E-05;#N/A
3668;KLK3;4.05E-05;#N/A
3669;PRKAR1B;4.04E-05;#N/A
3670;PAF1;4.04E-05;#N/A
3671;GON4L;4.04E-05;#N/A
3672;POMK;4.04E-05;#N/A
3673;PKP1;4.04E-05;#N/A
3674;IL1R2;4.04E-05;#N/A
3675;TGIF1;4.04E-05;#N/A
3676;DLGAP1;4.03E-05;#N/A
3677;BNIP3L;4.03E-05;#N/A
3678;PTAR1;4.03E-05;#N/A
3679;VPS13C;4.03E-05;#N/A
3680;SPINT1;4.03E-05;#N/A
3681;COL5A2;4.03E-05;#N/A
3682;ZBTB46;4.03E-05;#N/A
3683;ZNF580;4.03E-05;#N/A
3684;IRF5;4.03E-05;#N/A
3685;VDAC3;4.03E-05;#N/A
3686;RFWD3;4.03E-05;#N/A
3687;TRIP12;4.02E-05;#N/A
3688;PCK2;4.02E-05;#N/A
3689;EMILIN1;4.02E-05;#N/A
3690;TTC5;4.02E-05;#N/A
3691;IFIT1B;4.01E-05;#N/A
3692;NDUFA2;4.01E-05;#N/A
3693;MPRIP;4.01E-05;#N/A
3694;ESCO2;4.01E-05;x
3695;PFDN5;4.01E-05;#N/A
3696;BRAT1;4.01E-05;#N/A
3697;CYP1A1;4.01E-05;#N/A
3698;ALPG;4.01E-05;#N/A
3699;CLU;4.01E-05;#N/A
3700;CHD6;4.00E-05;#N/A
3701;ALDOA;3.99E-05;#N/A
3702;IL34;3.99E-05;#N/A
3703;TRIB1;3.99E-05;#N/A
3704;FBXO6;3.99E-05;#N/A
3705;ACP1;3.99E-05;#N/A
3706;PDE6D;3.99E-05;#N/A
3707;ABCA6;3.98E-05;#N/A
3708;NDUFS3;3.98E-05;#N/A
3709;NFASC;3.98E-05;#N/A
3710;USP24;3.98E-05;#N/A
3711;STRADA;3.98E-05;#N/A
3712;CASP7;3.98E-05;#N/A
3713;FERMT3;3.98E-05;#N/A
3714;NSMCE2;3.98E-05;#N/A
3715;PDHA2;3.98E-05;#N/A
3716;LEP;3.97E-05;#N/A
3717;PTGER4;3.97E-05;#N/A
