No.;Gene name;Score;Oncogene or Tumor Suppresson gene
6864;CFH;8.53E-06;#N/A
6865;GPSM2;8.52E-06;#N/A
6866;SEL1L;8.51E-06;#N/A
6867;AGRN;8.51E-06;#N/A
6868;SNRK;8.50E-06;#N/A
6869;DYNLT1;8.50E-06;#N/A
6870;SELP;8.49E-06;#N/A
6871;PIPOX;8.49E-06;#N/A
6872;IDH3A;8.48E-06;#N/A
6873;COX20;8.48E-06;#N/A
6874;ERGIC1;8.48E-06;#N/A
6875;PCCB;8.48E-06;#N/A
6876;PPP6R1;8.47E-06;#N/A
6877;SEPTIN10;8.47E-06;#N/A
6878;FAM91A1;8.46E-06;#N/A
6879;PCCA;8.45E-06;#N/A
6880;RPS23;8.45E-06;#N/A
6881;TRPS1;8.45E-06;#N/A
6882;PLXNA4;8.45E-06;#N/A
6883;MCAM;8.45E-06;#N/A
6884;POLR3C;8.45E-06;#N/A
6885;HELB;8.44E-06;#N/A
6886;PBX3;8.43E-06;#N/A
6887;KRTAP10-3;8.43E-06;#N/A
6888;IL17A;8.42E-06;#N/A
6889;TNFRSF9;8.42E-06;#N/A
6890;PAX4;8.41E-06;#N/A
6891;GDAP2;8.40E-06;#N/A
6892;CD300LF;8.40E-06;#N/A
6893;TNFRSF8;8.40E-06;#N/A
6894;TNFSF12;8.39E-06;#N/A
6895;OLFM4;8.39E-06;#N/A
6896;SGCA;8.39E-06;#N/A
6897;SART1;8.39E-06;#N/A
6898;ZNF510;8.39E-06;#N/A
6899;VPS18;8.38E-06;#N/A
6900;PPP1R1A;8.38E-06;#N/A
6901;MAPRE3;8.37E-06;#N/A
6902;AP3S1;8.37E-06;#N/A
6903;ZBTB49;8.37E-06;#N/A
6904;RPS29;8.36E-06;#N/A
6905;LRP2BP;8.36E-06;#N/A
6906;MLF2;8.36E-06;#N/A
6907;SMARCAL1;8.36E-06;#N/A
6908;PKP2;8.35E-06;#N/A
6909;PPP6R2;8.35E-06;#N/A
6910;RPS19;8.34E-06;#N/A
6911;NQO1;8.34E-06;x
6912;P2RX4;8.33E-06;#N/A
6913;RTBDN;8.32E-06;#N/A
6914;COX7A2;8.31E-06;#N/A
6915;CENPM;8.31E-06;#N/A
6916;SIPA1L1;8.31E-06;#N/A
6917;DBT;8.31E-06;#N/A
6918;CLEC4M;8.30E-06;#N/A
6919;FKBPL;8.30E-06;#N/A
6920;NFS1;8.30E-06;#N/A
6921;CTSZ;8.30E-06;#N/A
6922;AHSA1;8.29E-06;#N/A
6923;ZNF580;8.29E-06;#N/A
6924;RPS17;8.28E-06;#N/A
6925;CYP1B1;8.28E-06;#N/A
6926;TNFSF4;8.27E-06;#N/A
6927;UBXN2B;8.27E-06;#N/A
6928;ZNF585B;8.26E-06;#N/A
6929;JDP2;8.26E-06;#N/A
6930;LPIN2;8.26E-06;#N/A
6931;CXXC5;8.26E-06;#N/A
6932;DHFR;8.26E-06;#N/A
6933;GRHL1;8.26E-06;#N/A
6934;CCNF;8.25E-06;#N/A
6935;SLC35F5;8.25E-06;#N/A
6936;ZNF264;8.25E-06;#N/A
6937;PMPCB;8.25E-06;#N/A
6938;LCP1;8.25E-06;#N/A
6939;BBS7;8.25E-06;#N/A
6940;DRD4;8.24E-06;#N/A
6941;ARSA;8.24E-06;#N/A
6942;HYAL2;8.24E-06;#N/A
6943;SNX24;8.24E-06;#N/A
6944;MT1G;8.24E-06;#N/A
6945;ZC3H8;8.23E-06;#N/A
6946;GALNT11;8.22E-06;#N/A
6947;HOXD3;8.22E-06;#N/A
6948;PYGM;8.21E-06;#N/A
6949;ZKSCAN1;8.21E-06;#N/A
6950;GYS2;8.20E-06;#N/A
6951;GFER;8.20E-06;#N/A
6952;TBX2;8.19E-06;#N/A
6953;DNAJC3;8.19E-06;#N/A
6954;STRADB;8.19E-06;#N/A
6955;SIKE1;8.18E-06;#N/A
6956;TAP1;8.18E-06;#N/A
6957;UBQLN4;8.17E-06;#N/A
6958;LMBR1L;8.17E-06;#N/A
6959;LMTK2;8.17E-06;#N/A
6960;ZNF621;8.17E-06;#N/A
6961;RAB11A;8.16E-06;#N/A
6962;ZNF639;8.16E-06;#N/A
6963;ZNHIT2;8.15E-06;#N/A
6964;OTUB2;8.15E-06;#N/A
6965;POLRMT;8.15E-06;#N/A
6966;MRPS7;8.14E-06;#N/A
6967;KREMEN1;8.14E-06;#N/A
6968;RPL27A;8.14E-06;#N/A
6969;ZHX3;8.13E-06;#N/A
6970;TWF1;8.13E-06;#N/A
6971;RPL37A;8.12E-06;#N/A
6972;PPP6R3;8.12E-06;#N/A
6973;UBE2E2;8.11E-06;#N/A
6974;USP9Y;8.10E-06;#N/A
6975;ZNF764;8.10E-06;#N/A
6976;PKD2;8.09E-06;#N/A
6977;P3H3;8.09E-06;#N/A
6978;CDK10;8.09E-06;#N/A
6979;BAIAP2L1;8.09E-06;#N/A
6980;SRGN;8.08E-06;#N/A
6981;RPL38;8.08E-06;#N/A
6982;RAPGEF5;8.08E-06;#N/A
6983;MYOCD;8.08E-06;#N/A
6984;SEMA3F;8.08E-06;#N/A
6985;ZNF440;8.07E-06;#N/A
6986;SSTR2;8.06E-06;#N/A
6987;SCAI;8.06E-06;#N/A
6988;SSH2;8.06E-06;#N/A
6989;PDE9A;8.05E-06;#N/A
6990;MAD2L1BP;8.04E-06;#N/A
6991;GOLIM4;8.03E-06;#N/A
6992;DENR;8.03E-06;#N/A
6993;GOLPH3L;8.03E-06;#N/A
6994;RNASEL;8.03E-06;#N/A
6995;CHMP2A;8.02E-06;#N/A
6996;MYEF2;8.02E-06;#N/A
6997;OPA3;8.02E-06;#N/A
6998;MYOZ3;8.02E-06;#N/A
6999;USP50;8.02E-06;#N/A
7000;CCHCR1;8.02E-06;#N/A
7001;DCAF11;8.02E-06;#N/A
7002;EEF2K;8.02E-06;#N/A
7003;FOXD4;8.01E-06;#N/A
7004;PDZD2;8.00E-06;#N/A
7005;SEC31B;8.00E-06;#N/A
7006;RHOU;7.99E-06;#N/A
7007;SEC23A;7.99E-06;#N/A
7008;PDRG1;7.99E-06;#N/A
7009;NET1;7.98E-06;#N/A
7010;GLIS3;7.96E-06;#N/A
7011;COX14;7.96E-06;#N/A
7012;MBP;7.96E-06;#N/A
7013;GNL3L;7.96E-06;#N/A
7014;TAF1A;7.95E-06;#N/A
7015;CADPS;7.94E-06;#N/A
7016;HOXD10;7.94E-06;#N/A
7017;RAB4B;7.94E-06;#N/A
7018;PRICKLE1;7.94E-06;#N/A
7019;NEXN;7.93E-06;#N/A
7020;AMIGO3;7.93E-06;#N/A
7021;BUD31;7.93E-06;#N/A
7022;SPECC1L;7.93E-06;#N/A
7023;ANGEL2;7.92E-06;#N/A
7024;UNG;7.92E-06;#N/A
7025;KLF11;7.92E-06;#N/A
7026;GP1BB;7.92E-06;#N/A
7027;SUSD3;7.92E-06;#N/A
7028;DIDO1;7.91E-06;#N/A
7029;ZBTB46;7.91E-06;#N/A
7030;RABGGTA;7.91E-06;#N/A
7031;CNNM4;7.91E-06;#N/A
7032;CGRRF1;7.90E-06;#N/A
7033;ZNF197;7.90E-06;#N/A
7034;DTX3;7.90E-06;#N/A
7035;WFS1;7.90E-06;#N/A
7036;CER1;7.90E-06;#N/A
7037;UBXN4;7.89E-06;#N/A
7038;PWWP2A;7.89E-06;#N/A
7039;CACNA1S;7.89E-06;#N/A
7040;NISCH;7.89E-06;#N/A
7041;SPAG8;7.88E-06;#N/A
7042;OR2AG1;7.87E-06;#N/A
7043;CAMSAP2;7.87E-06;#N/A
7044;GABPB1;7.86E-06;#N/A
7045;LZTFL1;7.86E-06;#N/A
7046;BTD;7.86E-06;#N/A
7047;SEMA3B;7.85E-06;#N/A
7048;DKC1;7.84E-06;#N/A
7049;CAPNS1;7.84E-06;#N/A
7050;RAP2A;7.84E-06;#N/A
7051;MIPOL1;7.84E-06;#N/A
7052;RCAN3;7.83E-06;#N/A
7053;MAEA;7.83E-06;#N/A
7054;SEMA4C;7.82E-06;#N/A
7055;PCBD1;7.82E-06;#N/A
7056;ZNF585A;7.82E-06;#N/A
7057;RBM39;7.82E-06;#N/A
7058;HSD17B6;7.82E-06;#N/A
7059;RGS14;7.82E-06;#N/A
7060;SIK1;7.81E-06;#N/A
7061;DHRS4;7.81E-06;#N/A
7062;PDE1B;7.81E-06;#N/A
7063;VAT1;7.80E-06;#N/A
7064;INPP5K;7.80E-06;#N/A
7065;GMNN;7.80E-06;#N/A
7066;KCTD1;7.80E-06;#N/A
7067;FXYD1;7.79E-06;#N/A
7068;IGF2R;7.79E-06;#N/A
7069;AGPAT2;7.79E-06;#N/A
7070;ATMIN;7.79E-06;#N/A
7071;SLC12A7;7.79E-06;#N/A
7072;UBA3;7.78E-06;#N/A
7073;TALDO1;7.78E-06;#N/A
7074;EXOSC6;7.78E-06;#N/A
7075;CFDP1;7.77E-06;#N/A
7076;PIGU;7.77E-06;#N/A
7077;ZNF790;7.77E-06;#N/A
7078;RBBP6;7.77E-06;#N/A
7079;KRT82;7.77E-06;#N/A
7080;ARRDC1;7.76E-06;#N/A
7081;MRPL12;7.76E-06;#N/A
7082;ACOT8;7.76E-06;#N/A
7083;CACNA1F;7.75E-06;#N/A
7084;PBK;7.75E-06;#N/A
7085;BEX2;7.74E-06;#N/A
7086;CCL14;7.74E-06;#N/A
7087;PKP3;7.74E-06;#N/A
7088;AP1B1;7.74E-06;#N/A
7089;ANP32A;7.74E-06;#N/A
7090;QPCT;7.74E-06;#N/A
7091;ZNF503;7.74E-06;#N/A
7092;POC1B;7.73E-06;#N/A
7093;UQCR10;7.73E-06;#N/A
7094;SNRNP70;7.73E-06;#N/A
7095;TBPL2;7.73E-06;#N/A
7096;SYNJ2;7.72E-06;#N/A
7097;NDFIP1;7.72E-06;#N/A
7098;SOX30;7.71E-06;#N/A
7099;ETV3;7.71E-06;#N/A
7100;RBP4;7.71E-06;#N/A
7101;RPL34;7.71E-06;#N/A
7102;ZNF395;7.71E-06;#N/A
7103;STRADA;7.71E-06;#N/A
7104;ASAP1;7.71E-06;#N/A
7105;PTMS;7.71E-06;#N/A
7106;RPS7;7.70E-06;#N/A
7107;FBXW2;7.70E-06;#N/A
7108;GLYCTK;7.70E-06;#N/A
7109;MYO1B;7.70E-06;#N/A
7110;ZC3HAV1;7.69E-06;#N/A
7111;ZNF20;7.68E-06;#N/A
7112;LGALS9C;7.68E-06;#N/A
7113;SSU72;7.67E-06;#N/A
7114;ZPR1;7.67E-06;#N/A
7115;ADD3;7.67E-06;#N/A
7116;RPRD1A;7.67E-06;#N/A
7117;RPL28;7.67E-06;#N/A
7118;NAGLU;7.67E-06;#N/A
7119;NDUFS7;7.66E-06;#N/A
7120;IL20RA;7.66E-06;#N/A
7121;VPS41;7.65E-06;#N/A
7122;LILRA4;7.65E-06;#N/A
7123;HLF;7.65E-06;#N/A
7124;USP47;7.65E-06;#N/A
7125;UACA;7.64E-06;#N/A
7126;HPSE;7.64E-06;#N/A
7127;EXTL3;7.64E-06;#N/A
7128;SH3BP1;7.64E-06;#N/A
7129;COG5;7.63E-06;#N/A
7130;NDUFS4;7.63E-06;#N/A
7131;HAAO;7.63E-06;#N/A
7132;SREK1;7.63E-06;#N/A
7133;KLK7;7.62E-06;#N/A
7134;SURF1;7.62E-06;#N/A
7135;CDC42EP4;7.62E-06;#N/A
7136;GLMN;7.62E-06;#N/A
7137;ZNF195;7.61E-06;#N/A
7138;NOVA2;7.61E-06;#N/A
7139;SCLT1;7.61E-06;#N/A
7140;NEU2;7.60E-06;#N/A
7141;ADORA3;7.60E-06;#N/A
7142;CTDSPL2;7.60E-06;#N/A
7143;ZNF266;7.60E-06;#N/A
7144;DNAJB8;7.59E-06;#N/A
7145;ZNF627;7.59E-06;#N/A
7146;AVPR1B;7.59E-06;#N/A
7147;HTR3A;7.58E-06;#N/A
7148;PLS1;7.58E-06;#N/A
7149;SNX9;7.58E-06;#N/A
7150;SYNJ2BP;7.58E-06;#N/A
7151;CD63;7.58E-06;#N/A
7152;RPL7;7.57E-06;#N/A
7153;RPS6KC1;7.57E-06;#N/A
7154;ALDH5A1;7.57E-06;#N/A
7155;DHDDS;7.56E-06;#N/A
7156;ZZEF1;7.55E-06;#N/A
7157;RABGAP1L;7.55E-06;#N/A
7158;CACNA1C;7.55E-06;#N/A
7159;CLDN4;7.54E-06;#N/A
7160;EIF5B;7.54E-06;#N/A
7161;GZF1;7.54E-06;#N/A
7162;KANSL2;7.54E-06;#N/A
7163;ZYX;7.54E-06;#N/A
7164;GMPPA;7.54E-06;#N/A
7165;KCNIP2;7.54E-06;#N/A
7166;ZNF471;7.53E-06;#N/A
7167;COX17;7.53E-06;#N/A
7168;CRLF1;7.51E-06;#N/A
7169;RGS6;7.51E-06;#N/A
7170;HSF4;7.50E-06;#N/A
7171;LIN52;7.50E-06;#N/A
7172;INPP5A;7.50E-06;#N/A
7173;RPLP2;7.50E-06;#N/A
7174;EIF3K;7.49E-06;#N/A
7175;NUFIP2;7.49E-06;#N/A
7176;VTA1;7.48E-06;#N/A
7177;ECH1;7.48E-06;#N/A
7178;KDM4D;7.47E-06;#N/A
7179;EMC3;7.47E-06;#N/A
7180;RCN1;7.47E-06;#N/A
7181;DOLK;7.47E-06;#N/A
7182;NAA16;7.46E-06;#N/A
7183;NOXA1;7.46E-06;#N/A
7184;DENND4C;7.46E-06;#N/A
7185;STAP2;7.46E-06;#N/A
7186;HLA-DPB1;7.46E-06;#N/A
7187;TTC21B;7.46E-06;#N/A
7188;TSR3;7.46E-06;#N/A
7189;AGK;7.46E-06;#N/A
7190;HADHA;7.45E-06;#N/A
7191;CENPP;7.45E-06;#N/A
7192;EIF3I;7.44E-06;#N/A
7193;LYPLA1;7.44E-06;#N/A
7194;MGMT;7.44E-06;#N/A
7195;ATG13;7.44E-06;#N/A
7196;GPC4;7.44E-06;#N/A
7197;CRYBB1;7.44E-06;#N/A
7198;ZFP14;7.43E-06;#N/A
7199;RRP7A;7.43E-06;#N/A
7200;ZNF439;7.43E-06;#N/A
7201;PHPT1;7.43E-06;#N/A
7202;NDUFB9;7.42E-06;#N/A
7203;SSBP1;7.42E-06;#N/A
7204;CHST10;7.42E-06;#N/A
7205;TRMT112;7.42E-06;#N/A
7206;SRP68;7.41E-06;#N/A
7207;C4orf46;7.41E-06;#N/A
7208;ZNF566;7.40E-06;#N/A
7209;RPS13;7.40E-06;#N/A
7210;NMUR1;7.38E-06;#N/A
7211;HBS1L;7.38E-06;#N/A
7212;EID2B;7.37E-06;#N/A
7213;PLEKHG2;7.36E-06;#N/A
7214;MGLL;7.36E-06;#N/A
7215;GPR135;7.36E-06;#N/A
7216;SHE;7.35E-06;#N/A
7217;WBP1;7.35E-06;#N/A
7218;ZNF773;7.34E-06;#N/A
7219;AK6;7.34E-06;#N/A
7220;ZFP28;7.34E-06;#N/A
7221;HOXD9;7.33E-06;#N/A
7222;CRYBA1;7.33E-06;#N/A
7223;QRICH1;7.33E-06;#N/A
7224;NEO1;7.32E-06;#N/A
7225;SERPINB13;7.32E-06;#N/A
7226;IL17RB;7.31E-06;#N/A
7227;ZNF445;7.31E-06;#N/A
7228;AKAP8L;7.31E-06;#N/A
7229;DSC2;7.31E-06;#N/A
7230;NOP58;7.31E-06;#N/A
7231;ZNF2;7.31E-06;#N/A
7232;CXCR1;7.31E-06;#N/A
7233;RCE1;7.31E-06;#N/A
7234;RPL26;7.30E-06;#N/A
7235;ATP13A3;7.30E-06;#N/A
7236;MXI1;7.29E-06;#N/A
7237;CAB39L;7.29E-06;#N/A
7238;RSL24D1;7.29E-06;#N/A
7239;CHTF8;7.29E-06;x
7240;ZNF165;7.29E-06;#N/A
7241;TOB1;7.29E-06;#N/A
7242;GPT;7.28E-06;#N/A
7243;CDC14A;7.28E-06;#N/A
7244;KIFC3;7.28E-06;#N/A
7245;MSC;7.28E-06;#N/A
7246;MID2;7.27E-06;#N/A
7247;PLA2G7;7.27E-06;#N/A
7248;ATP5F1C;7.27E-06;#N/A
7249;PDCL;7.27E-06;#N/A
7250;INPP5F;7.27E-06;#N/A
7251;FEZ1;7.26E-06;#N/A
7252;RND3;7.26E-06;#N/A
7253;TMEM214;7.26E-06;#N/A
7254;CD200;7.26E-06;#N/A
7255;MYH14;7.26E-06;#N/A
7256;SSTR5;7.26E-06;#N/A
7257;EHD1;7.26E-06;#N/A
7258;TRIM23;7.25E-06;#N/A
7259;KRTAP10-9;7.25E-06;#N/A
7260;GRIA2;7.25E-06;#N/A
7261;LETMD1;7.24E-06;#N/A
7262;SRA1;7.24E-06;#N/A
7263;TFAM;7.24E-06;#N/A
7264;USP5;7.23E-06;#N/A
7265;ELF5;7.23E-06;#N/A
7266;MRPS31;7.23E-06;#N/A
7267;TCP10L;7.23E-06;#N/A
7268;TUBGCP2;7.23E-06;#N/A
7269;DNTTIP1;7.22E-06;#N/A
7270;DCP1B;7.22E-06;#N/A
7271;XYLT2;7.22E-06;#N/A
7272;SNRPD2;7.22E-06;#N/A
7273;PCBP3;7.21E-06;#N/A
7274;U2SURP;7.21E-06;#N/A
7275;SWSAP1;7.21E-06;#N/A
7276;INTS5;7.21E-06;#N/A
7277;VANGL2;7.20E-06;#N/A
7278;ASTE1;7.20E-06;#N/A
7279;CBLC;7.20E-06;#N/A
7280;CDKN2AIP;7.20E-06;#N/A
7281;PABPN1;7.19E-06;#N/A
7282;ZNF324B;7.19E-06;#N/A
7283;AKAP10;7.19E-06;#N/A
7284;IL22RA1;7.19E-06;#N/A
7285;HLA-DRB5;7.19E-06;#N/A
7286;SPPL2A;7.18E-06;#N/A
7287;ZNF589;7.18E-06;#N/A
7288;TRAF7;7.18E-06;#N/A
7289;CUL7;7.18E-06;#N/A
7290;RADIL;7.17E-06;#N/A
7291;CORO1B;7.17E-06;#N/A
7292;PELI2;7.17E-06;#N/A
7293;PRKCSH;7.17E-06;#N/A
7294;NAA10;7.16E-06;#N/A
7295;NHEJ1;7.15E-06;#N/A
7296;MVD;7.15E-06;#N/A
7297;ZNF302;7.15E-06;#N/A
7298;DIAPH2;7.15E-06;#N/A
7299;THBD;7.14E-06;#N/A
7300;UNC5B;7.14E-06;#N/A
7301;MFHAS1;7.14E-06;#N/A
7302;UNC80;7.14E-06;#N/A
7303;TIAF1;7.12E-06;#N/A
7304;EXOC4;7.11E-06;#N/A
7305;STK36;7.11E-06;#N/A
7306;ALG9;7.10E-06;#N/A
7307;LDLRAP1;7.10E-06;#N/A
7308;SSTR3;7.10E-06;#N/A
7309;FAM76B;7.10E-06;#N/A
7310;HERPUD1;7.09E-06;#N/A
7311;CYTIP;7.09E-06;#N/A
7312;MAGEL2;7.09E-06;#N/A
7313;EVI5;7.08E-06;#N/A
7314;EXOSC10;7.08E-06;#N/A
7315;JPH2;7.08E-06;#N/A
7316;EIF2AK1;7.08E-06;#N/A
7317;BBX;7.08E-06;#N/A
7318;SIK3;7.08E-06;#N/A
7319;UQCRC1;7.07E-06;#N/A
7320;NRL;7.06E-06;#N/A
7321;PRPF38A;7.06E-06;#N/A
7322;CACNB4;7.06E-06;#N/A
7323;CNOT4;7.06E-06;#N/A
7324;CIDEC;7.06E-06;#N/A
7325;DPM3;7.06E-06;#N/A
7326;DNAJC12;7.06E-06;#N/A
7327;ADAMTS1;7.06E-06;#N/A
7328;GBA;7.06E-06;#N/A
7329;ZNF616;7.05E-06;#N/A
7330;TPST2;7.04E-06;#N/A
7331;ZNF227;7.04E-06;#N/A
7332;ZNF146;7.04E-06;#N/A
7333;UFD1;7.04E-06;#N/A
7334;RRP8;7.04E-06;#N/A
7335;RASSF7;7.04E-06;#N/A
7336;GUCY1A2;7.03E-06;#N/A
7337;HAGHL;7.03E-06;#N/A
7338;USP24;7.03E-06;#N/A
7339;NFASC;7.03E-06;#N/A
7340;PCBP2;7.02E-06;#N/A
7341;EXD2;7.02E-06;#N/A
7342;SNUPN;7.02E-06;#N/A
7343;PPFIA3;7.02E-06;#N/A
7344;CD7;7.01E-06;#N/A
7345;RAD54L2;7.01E-06;#N/A
7346;IQCE;7.01E-06;#N/A
7347;GSPT2;7.00E-06;#N/A
7348;MASP1;7.00E-06;#N/A
7349;EIF1B;7.00E-06;#N/A
7350;MYL10;7.00E-06;#N/A
7351;RMND5A;6.99E-06;#N/A
7352;SLC25A12;6.98E-06;#N/A
7353;NDUFV2;6.98E-06;#N/A
7354;ABLIM1;6.97E-06;#N/A
7355;HLA-DQA1;6.97E-06;#N/A
7356;MAN2C1;6.97E-06;#N/A
7357;CYP2S1;6.97E-06;#N/A
7358;UBE2G2;6.97E-06;#N/A
7359;C9orf24;6.97E-06;#N/A
7360;CCAR1;6.97E-06;#N/A
7361;POLDIP3;6.97E-06;#N/A
7362;KLHL5;6.97E-06;#N/A
7363;ZNF419;6.96E-06;#N/A
7364;PDE6G;6.96E-06;#N/A
7365;MCPH1;6.95E-06;#N/A
7366;SSH3;6.95E-06;#N/A
7367;CD151;6.95E-06;#N/A
7368;TPP2;6.94E-06;#N/A
7369;ZBTB8A;6.94E-06;#N/A
7370;FYTTD1;6.94E-06;#N/A
7371;THOC6;6.94E-06;#N/A
7372;GINS3;6.94E-06;#N/A
7373;SDC3;6.93E-06;#N/A
7374;MAN2A2;6.93E-06;#N/A
7375;ZNF607;6.93E-06;#N/A
7376;CPNE3;6.93E-06;#N/A
7377;RPL24;6.93E-06;#N/A
7378;CDKN3;6.93E-06;#N/A
7379;EPB41L1;6.92E-06;#N/A
7380;RGS3;6.92E-06;#N/A
7381;CLDN7;6.92E-06;#N/A
7382;C1orf52;6.91E-06;#N/A
7383;ETFA;6.91E-06;#N/A
7384;HOXB2;6.91E-06;#N/A
7385;HTR2A;6.90E-06;#N/A
7386;GINS2;6.90E-06;#N/A
7387;SETMAR;6.90E-06;#N/A
7388;HNRNPR;6.90E-06;#N/A
7389;ZNF597;6.89E-06;#N/A
7390;MLH3;6.89E-06;x
7391;GH2;6.89E-06;#N/A
7392;GPSM1;6.89E-06;#N/A
7393;CD226;6.88E-06;#N/A
7394;RBM25;6.88E-06;#N/A
7395;ZNF426;6.87E-06;#N/A
7396;AKAP1;6.87E-06;#N/A
7397;KCNG4;6.87E-06;#N/A
7398;PPIL4;6.87E-06;#N/A
7399;ECHS1;6.86E-06;#N/A
7400;SLC7A2;6.86E-06;#N/A
7401;ZNF569;6.86E-06;#N/A
7402;PTGES2;6.86E-06;#N/A
7403;IL19;6.84E-06;#N/A
7404;CMTM5;6.84E-06;#N/A
7405;DUSP14;6.84E-06;#N/A
7406;RPL36A;6.84E-06;#N/A
7407;TIMMDC1;6.84E-06;#N/A
7408;TTC17;6.83E-06;#N/A
7409;TOM1L1;6.83E-06;#N/A
7410;ADRA2B;6.83E-06;#N/A
7411;RAB9A;6.83E-06;#N/A
7412;ZNF649;6.82E-06;#N/A
7413;CDK17;6.82E-06;#N/A
7414;TAX1BP3;6.82E-06;#N/A
7415;POMT1;6.81E-06;#N/A
7416;ZNF41;6.80E-06;#N/A
7417;GHDC;6.80E-06;#N/A
7418;GYPC;6.79E-06;#N/A
7419;DHX30;6.79E-06;#N/A
7420;EMCN;6.79E-06;#N/A
7421;CCR7;6.78E-06;#N/A
7422;MAN2A1;6.78E-06;#N/A
7423;FAM210B;6.78E-06;#N/A
7424;PIGS;6.78E-06;#N/A
7425;S1PR4;6.78E-06;#N/A
7426;ZMYM6;6.77E-06;#N/A
7427;CHST9;6.77E-06;#N/A
7428;GRM2;6.77E-06;#N/A
7429;MARCHF7;6.77E-06;#N/A
7430;ZNF696;6.77E-06;#N/A
7431;SORBS3;6.76E-06;#N/A
7432;NDUFA5;6.76E-06;#N/A
7433;UTP20;6.75E-06;#N/A
7434;DDX11;6.75E-06;#N/A
7435;FOXN3;6.74E-06;#N/A
7436;NMNAT1;6.74E-06;#N/A
7437;MIB2;6.73E-06;#N/A
7438;NAA30;6.73E-06;#N/A
7439;PI4K2B;6.73E-06;#N/A
7440;CAMSAP3;6.73E-06;#N/A
7441;GTF2H2C_2;6.73E-06;#N/A
7442;MAF1;6.72E-06;#N/A
7443;EIF3D;6.72E-06;#N/A
7444;SKAP2;6.71E-06;#N/A
7445;OSBP;6.71E-06;#N/A
7446;DSG3;6.71E-06;#N/A
7447;DERL1;6.70E-06;#N/A
7448;SKA3;6.70E-06;#N/A
7449;PPP4R1;6.70E-06;#N/A
7450;SENP5;6.70E-06;#N/A
7451;MBNL1;6.70E-06;#N/A
7452;KRR1;6.70E-06;#N/A
7453;HOXB3;6.70E-06;#N/A
7454;PPP1R3C;6.69E-06;#N/A
7455;RNF114;6.69E-06;#N/A
7456;RDH12;6.69E-06;#N/A
7457;SERPINI1;6.68E-06;#N/A
7458;GPX3;6.68E-06;#N/A
7459;ZNF408;6.68E-06;#N/A
7460;RPL7A;6.67E-06;#N/A
7461;VPS4A;6.67E-06;#N/A
7462;STMN4;6.67E-06;#N/A
7463;ZNF480;6.67E-06;#N/A
7464;ERG28;6.67E-06;#N/A
7465;ZNF354A;6.67E-06;#N/A
7466;KCTD3;6.67E-06;#N/A
7467;SIPA1L3;6.66E-06;#N/A
7468;POC5;6.66E-06;#N/A
7469;CDK16;6.66E-06;#N/A
7470;ENO2;6.66E-06;#N/A
7471;STYX;6.66E-06;#N/A
7472;ITLN2;6.65E-06;#N/A
7473;HACD3;6.65E-06;#N/A
7474;ZNF189;6.65E-06;#N/A
7475;CSRNP1;6.65E-06;#N/A
7476;MRPL20;6.64E-06;#N/A
7477;IMPA2;6.64E-06;#N/A
7478;SPRY1;6.63E-06;#N/A
7479;RNF181;6.63E-06;#N/A
7480;AKTIP;6.63E-06;#N/A
7481;ALG3;6.62E-06;#N/A
7482;DHH;6.62E-06;#N/A
7483;PLOD3;6.62E-06;#N/A
7484;MORC2;6.62E-06;#N/A
7485;PHGDH;6.62E-06;#N/A
7486;RRBP1;6.62E-06;#N/A
7487;CALY;6.61E-06;#N/A
7488;LEMD2;6.61E-06;#N/A
7489;IGHG2;6.61E-06;#N/A
7490;GPX1;6.60E-06;#N/A
7491;RAB3GAP1;6.60E-06;#N/A
7492;TNFRSF25;6.60E-06;#N/A
7493;LASP1;6.59E-06;#N/A
7494;INF2;6.59E-06;#N/A
7495;PTPRM;6.59E-06;#N/A
7496;ZNF638;6.58E-06;#N/A
7497;RPN2;6.58E-06;#N/A
7498;RAI14;6.58E-06;#N/A
7499;SCNN1A;6.58E-06;#N/A
7500;ENSA;6.57E-06;#N/A
7501;RNASEH2C;6.57E-06;#N/A
7502;METTL3;6.57E-06;#N/A
7503;WRNIP1;6.56E-06;#N/A
7504;DNMBP;6.56E-06;#N/A
7505;INSL3;6.56E-06;#N/A
7506;RPL13A;6.56E-06;#N/A
7507;DHCR7;6.55E-06;#N/A
7508;ST8SIA4;6.55E-06;#N/A
7509;RPIA;6.55E-06;#N/A
7510;GPN1;6.55E-06;#N/A
7511;ZNF207;6.55E-06;#N/A
7512;GGA1;6.55E-06;#N/A
7513;CNDP2;6.55E-06;#N/A
7514;DDX3Y;6.54E-06;#N/A
7515;RBMY1F;6.54E-06;#N/A
7516;EFEMP1;6.54E-06;#N/A
7517;ATP5MF;6.53E-06;#N/A
7518;ZBTB25;6.53E-06;#N/A
7519;MIER2;6.53E-06;#N/A
7520;PTBP2;6.53E-06;#N/A
7521;VANGL1;6.53E-06;#N/A
7522;GBA2;6.52E-06;#N/A
7523;SRM;6.52E-06;#N/A
7524;RCAN1;6.52E-06;#N/A
7525;KLHL24;6.51E-06;#N/A
7526;ZNF414;6.51E-06;#N/A
7527;MED9;6.51E-06;#N/A
7528;OTUD3;6.51E-06;#N/A
7529;PARN;6.51E-06;#N/A
7530;RAMP2;6.51E-06;#N/A
7531;PSMG2;6.50E-06;#N/A
7532;YIF1B;6.50E-06;#N/A
