No.;Gene name;Oncogene or Tumor Suppresson gene
150;ANAPC1;#N/A
151;AKAP11;#N/A
152;ARHGAP5;#N/A
153;RNF169;#N/A
154;HSPA8;#N/A
155;YWHAG;#N/A
156;GCC2;#N/A
157;XPO4;#N/A
158;ASH1L;#N/A
159;WDR83;#N/A
160;PIK3CA;x
161;PJA2;#N/A
162;TRAPPC11;#N/A
163;CHD8;#N/A
164;MGA;x
165;CAPZA2;#N/A
166;EIF3A;#N/A
167;USP9X;#N/A
168;EWSR1;x
169;PLK1;#N/A
170;ELOB;#N/A
171;WRN;x
172;RIF1;#N/A
173;CCDC12;#N/A
174;SRC;x
175;NEK4;#N/A
176;POLR2J;#N/A
177;NUDT21;#N/A
178;RELA;#N/A
179;PIAS1;#N/A
180;KDM5A;x
181;TRAF6;#N/A
182;YME1L1;#N/A
183;PIK3C2A;#N/A
184;PHC3;#N/A
185;UTP14C;#N/A
186;PSMC3;#N/A
187;G3BP2;#N/A
188;SNRPD2;#N/A
189;DPP8;#N/A
190;CLTB;#N/A
191;HSP90AB1;#N/A
192;SYNCRIP;#N/A
193;LEMD3;#N/A
194;OTUB1;#N/A
195;VIRMA;#N/A
196;SDAD1;#N/A
197;TRRAP;#N/A
198;APPL1;#N/A
199;ZBTB11;#N/A
200;EXOSC4;#N/A
201;NF1;x
202;MDFI;#N/A
203;ZFP91;#N/A
204;SMAD3;x
205;MDM2;x
206;PEX16;#N/A
207;PPP1R12A;#N/A
208;SIVA1;#N/A
209;REST;x
210;DENND4C;#N/A
211;STX17;#N/A
212;ESR2;#N/A
213;CCDC85B;#N/A
214;QSER1;#N/A
215;USP37;#N/A
216;IKBKG;#N/A
217;SEC23IP;#N/A
218;CTDSPL2;#N/A
219;TSSC4;#N/A
220;TBC1D14;#N/A
221;PIK3C3;#N/A
222;USE1;#N/A
223;UBQLN1;#N/A
224;BRMS1;#N/A
225;RFXANK;#N/A
226;PDCD6IP;#N/A
227;SUPT16H;#N/A
228;PTAR1;#N/A
229;HERC2;#N/A
230;CCNK;#N/A
231;ADAM17;#N/A
232;MRPL55;#N/A
233;MIB1;#N/A
234;CDC73;x
235;YLPM1;#N/A
236;H2AX;#N/A
237;OTUD4;#N/A
238;JMJD1C;#N/A
239;POLR2I;#N/A
240;AURKAIP1;#N/A
241;KIDINS220;#N/A
242;ILK;#N/A
243;MAPK6;#N/A
244;MAP3K7;x
245;NUP98;x
246;JUN;x
247;HSPBP1;#N/A
248;DDX46;#N/A
249;GPATCH8;#N/A
250;BTRC;#N/A
251;UBE2I;#N/A
252;NPAT;#N/A
253;HNRNPA1;#N/A
254;TAB2;#N/A
255;TRAPPC10;#N/A
256;TSTD2;#N/A
257;ZNF644;#N/A
258;UBR2;#N/A
259;ZNHIT1;#N/A
260;HMG20A;#N/A
261;GOLT1B;#N/A
262;MRPL28;#N/A
263;SHPRH;#N/A
264;LSM7;#N/A
265;SPTY2D1;#N/A
266;IKZF1;#N/A
267;SEC24C;#N/A
268;NDUFA11;#N/A
269;YWHAQ;#N/A
270;ROCK1;#N/A
271;MYCBP2;#N/A
272;TERF2IP;#N/A
273;APP;#N/A
274;XRN2;#N/A
275;ANAPC11;#N/A
276;USP7;#N/A
277;MTDH;#N/A
278;ANKRD13C;#N/A
279;BTK;x
280;LARP7;#N/A
281;AIP;x
282;HDAC2;x
283;ZNF800;#N/A
284;FEM1B;#N/A
285;CTR9;x
286;RPL18;#N/A
287;CHMP2A;#N/A
288;MCM9;#N/A
289;RPRD1B;#N/A
290;EXOC5;#N/A
291;WDR83OS;#N/A
292;PQBP1;#N/A
293;TRIM44;#N/A
294;SPTLC1;#N/A
295;SMARCC1;#N/A
296;PSMD13;#N/A
297;TIMM13;#N/A
298;TMEM219;#N/A
299;LUC7L;#N/A
300;COPS6;#N/A
301;LGALS9;#N/A
302;RB1;x
303;PIH1D1;#N/A
304;ATXN1L;#N/A
305;TP53BP1;x
306;HIF1AN;#N/A
307;TRAPPC2L;#N/A
308;KIF2A;#N/A
309;FAU;#N/A
310;MBD3;#N/A
311;PPP1CC;#N/A
312;GFER;#N/A
313;DPM3;#N/A
314;CBX5;#N/A
315;NOSIP;#N/A
316;ZMYM4;#N/A
317;COPE;#N/A
318;ARID1A;x
319;ARID2;x
320;NSD1;x
321;USP38;#N/A
322;TRAF1;#N/A
323;MAN1A2;#N/A
324;MRPL52;#N/A
325;LCK;x
326;PPP1CB;#N/A
327;YTHDF3;#N/A
328;DBN1;#N/A
329;RNF25;#N/A
330;AP1G1;#N/A
331;VAPA;#N/A
332;FBXW2;#N/A
333;IPO8;#N/A
334;MRPL27;#N/A
335;KLHL28;#N/A
336;MTOR;x
337;NDUFB7;#N/A
338;MTF1;#N/A
339;ZNF770;#N/A
340;PCNA;#N/A
341;MRPL2;#N/A
342;AZI2;#N/A
343;CHD6;#N/A
344;PSMB1;#N/A
345;SMC5;#N/A
346;SMG1;x
347;AQR;#N/A
348;ARHGEF12;x
349;PGLS;#N/A
350;TNFSF13B;#N/A
351;GTSE1;#N/A
352;STAM2;#N/A
353;CUL4B;#N/A
354;NDUFB10;#N/A
355;RPL13;#N/A
356;WAC;#N/A
357;WAS;#N/A
358;GRAP2;#N/A
359;ZNF510;#N/A
360;GADD45GIP1;#N/A
361;RPS15;x
362;APAF1;#N/A
363;NT5C;#N/A
364;LGALS3;#N/A
365;LGALS8;#N/A
366;NAA30;#N/A
367;NFAT5;#N/A
368;BIN2;#N/A
369;VAV1;x
370;ASPSCR1;#N/A
371;HSPB1;#N/A
372;ALG11;#N/A
373;ARID4A;x
374;CLCN3;#N/A
375;ANLN;#N/A
376;PYHIN1;#N/A
377;HCLS1;#N/A
378;ELOF1;#N/A
379;ZNF24;#N/A
380;CD53;#N/A
381;COMMD4;#N/A
382;RSBN1;#N/A
383;CCDC124;#N/A
384;AGO3;#N/A
385;TSR3;#N/A
386;BAD;#N/A
387;DMXL1;#N/A
388;RBM12B;#N/A
389;RFC1;#N/A
390;NBN;x
391;SMAD4;x
392;ARFGEF1;#N/A
393;SLAIN2;#N/A
394;LIMA1;#N/A
395;PFDN5;#N/A
396;L3MBTL1;#N/A
397;ALMS1;#N/A
398;NDUFA2;#N/A
399;TOPORS;#N/A
400;COX6B1;#N/A
401;CDC37;#N/A
402;GOSR1;#N/A
403;WDR43;#N/A
404;ERC1;x
405;RANGRF;#N/A
406;WDR13;#N/A
407;ATR;x
408;NCKAP1L;#N/A
409;TAFAZZIN;#N/A
410;FERMT3;#N/A
411;DOCK2;#N/A
412;IL12RB1;#N/A
413;NUDC;#N/A
414;AKT1;x
415;SMG6;#N/A
416;PDPK1;#N/A
417;SKP1;#N/A
418;MYO19;#N/A
419;SUV39H1;#N/A
420;MRPS34;#N/A
421;TAF10;#N/A
422;CSNK2A2;#N/A
423;CEPT1;#N/A
424;THRAP3;#N/A
425;CDK9;#N/A
426;RAB3GAP2;#N/A
427;ERCC4;x
428;PTPN6;#N/A
429;CAPN7;#N/A
430;SENP1;#N/A
431;NUP160;#N/A
432;NUFIP2;#N/A
433;UBE2M;#N/A
434;DYNLRB1;#N/A
435;RECQL;x
436;SURF2;#N/A
437;VCP;#N/A
438;CDC34;#N/A
439;IL2RG;#N/A
440;ZNF45;#N/A
441;SORT1;#N/A
442;DMAP1;#N/A
443;USP32;#N/A
444;KIF21B;#N/A
445;ZC3H11A;#N/A
446;DNAJB14;#N/A
447;CLASP2;#N/A
448;ZBTB38;#N/A
449;CAPRIN1;#N/A
450;MAP3K3;#N/A
451;BLOC1S1;#N/A
452;CASP1;#N/A
453;MEF2A;#N/A
454;ZNHIT2;#N/A
455;CSNK2A1;#N/A
456;PARVG;#N/A
457;SSNA1;#N/A
458;NAA10;#N/A
459;RBM42;#N/A
460;SEPTIN6;#N/A
461;ZNF524;#N/A
462;ARPC4;#N/A
463;ARFRP1;#N/A
464;EMSY;x
465;BAG6;#N/A
466;XRN1;#N/A
467;DCAF7;#N/A
468;IL16;#N/A
469;B3GAT3;#N/A
470;TTC37;#N/A
471;CNPY2;#N/A
472;TCEA2;#N/A
473;RPAP2;#N/A
474;LPXN;#N/A
475;PEX19;#N/A
476;MBD5;#N/A
477;ZBTB1;#N/A
478;NCOR1;x
479;SNX20;#N/A
480;SFN;#N/A
481;UBR3;#N/A
482;RPL34;#N/A
483;DLG1;#N/A
484;RBM41;#N/A
485;ZNF688;#N/A
486;NDUFA7;#N/A
487;XRCC3;#N/A
488;BIRC2;#N/A
489;ARHGAP25;#N/A
490;SMARCC2;#N/A
491;DGUOK;#N/A
492;USP33;#N/A
493;XIAP;x
494;TRAF3IP3;#N/A
495;MRPL51;#N/A
496;THOC1;#N/A
497;RAD50;x
498;MET;x
499;RBM5;#N/A
500;KIF5B;#N/A
501;YWHAH;#N/A
502;NDUFB11;#N/A
503;RNMT;#N/A
504;SIN3A;#N/A
505;UXT;#N/A
506;ZNF507;#N/A
507;SP1;#N/A
508;PPP4R3B;#N/A
509;MYO1F;#N/A
510;PPP2R1A;x
511;SOS2;#N/A
512;NDUFA13;#N/A
513;RUNX3;#N/A
514;SLAMF1;#N/A
515;RPL35;#N/A
516;MID2;#N/A
517;DNAJC14;#N/A
518;GOLGB1;#N/A
519;CD2AP;#N/A
520;NOTCH1;x
521;TNPO1;#N/A
522;PLEK;#N/A
523;SNRNP200;#N/A
524;RPS20;#N/A
525;FYN;x
526;ZC3H13;#N/A
527;MYG1;#N/A
528;SYNPO;#N/A
529;NDUFB8;#N/A
530;C12orf57;#N/A
531;MYO18A;#N/A
532;ZBTB44;#N/A
533;SPEN;x
534;RBM39;#N/A
535;ITGAL;#N/A
536;APBB1IP;#N/A
537;GSK3B;x
538;CUTA;#N/A
539;FAM78A;#N/A
540;FBXO38;#N/A
541;COX4I1;#N/A
542;KIF11;#N/A
543;RO60;#N/A
544;DYNLL1;#N/A
545;PHKG2;#N/A
546;RPL8;#N/A
547;VAPB;#N/A
548;GTF3C4;#N/A
549;PDS5B;x
550;MATR3;#N/A
551;USP47;#N/A
552;PTPN7;#N/A
553;FER;#N/A
554;BAZ1B;#N/A
555;FKTN;#N/A
556;UBE4A;#N/A
557;SQSTM1;x
558;CUL1;#N/A
559;CD3E;#N/A
560;NEK1;#N/A
561;PSMB6;#N/A
562;EMG1;#N/A
563;YWHAE;#N/A
564;NDUFS8;#N/A
565;CHM;#N/A
566;MEPCE;#N/A
567;IRF8;x
568;NME3;#N/A
569;AP2M1;#N/A
570;TINF2;#N/A
571;DDX18;#N/A
572;GPS1;#N/A
573;ELF1;#N/A
574;U2SURP;#N/A
575;TMEM205;#N/A
576;SELPLG;#N/A
577;SLK;#N/A
578;CDK13;#N/A
579;TBC1D5;#N/A
580;CYTH4;#N/A
581;MAP2K2;x
582;NDUFS6;#N/A
583;HIF1A;x
584;DOK3;#N/A
585;CD2;#N/A
586;CD5;#N/A
587;ARHGAP9;#N/A
588;SELENOH;#N/A
589;ARID4B;x
590;SGF29;#N/A
591;SDHAF2;x
592;NCBP1;#N/A
593;UBXN1;#N/A
594;CDC42;x
595;ZAP70;#N/A
596;STAT3;x
597;IL21R;#N/A
598;CIB1;#N/A
599;PTPN22;#N/A
600;HNRNPD;#N/A
601;NDUFS5;#N/A
602;RNASEH2C;#N/A
603;WDR3;#N/A
604;TUT4;#N/A
605;PARG;#N/A
606;RPS11;#N/A
607;MAPK1;x
608;SF3B5;#N/A
609;PLCB2;#N/A
610;PSMB7;#N/A
611;KIAA1109;#N/A
612;APRT;#N/A
613;USP12;#N/A
614;EVI2A;#N/A
615;DMTF1;#N/A
616;CCR5;#N/A
617;MLLT10;x
618;PIN1;#N/A
619;CD247;#N/A
620;ATP5F1D;#N/A
621;PSTPIP1;#N/A
622;EDF1;#N/A
623;IL10RA;#N/A
624;RPP25L;#N/A
625;MORC3;#N/A
626;AURKA;x
627;NCF4;#N/A
628;SMC1A;x
629;CBL;x
630;ARHGAP15;#N/A
631;UBR4;#N/A
632;AKAP9;#N/A
633;ZNF292;x
634;BCL7C;#N/A
635;ZMYND11;#N/A
636;LAPTM5;#N/A
637;PSMD4;#N/A
638;STRN;#N/A
639;TIGIT;#N/A
640;DCP1A;#N/A
641;SH2D1A;x
642;HDAC6;#N/A
643;M6PR;#N/A
644;C1QBP;#N/A
645;NUBP2;#N/A
646;HCK;#N/A
647;CSF2RB;#N/A
648;TGOLN2;#N/A
649;C7orf50;#N/A
650;BCL2;x
651;SERF2;#N/A
652;HCFC2;#N/A
653;AP2S1;#N/A
654;SHC1;#N/A
655;RALGAPB;#N/A
656;CUEDC2;#N/A
657;SH2D2A;#N/A
658;MYL6B;#N/A
659;IPO7;#N/A
660;UBASH3A;#N/A
661;LAT2;#N/A
662;DYRK1A;#N/A
663;PHF6;x
664;TNFRSF1A;#N/A
665;TGS1;#N/A
666;FUBP1;x
667;DOK2;#N/A
668;CTCF;x
669;ITGB2;#N/A
670;SMARCA2;x
671;EEA1;#N/A
672;PSMA2;#N/A
673;DCAF10;#N/A
674;TFAM;#N/A
675;CD86;#N/A
676;RALGAPA1;#N/A
677;ISY1;#N/A
678;RABAC1;#N/A
679;IFT43;#N/A
680;NEMF;#N/A
681;TBP;#N/A
682;NOP56;#N/A
683;MTNR1A;#N/A
684;SNRPA;#N/A
685;FKBP8;#N/A
686;SNRNP70;#N/A
687;NEDD8;#N/A
688;NT5C2;x
689;SIRT6;#N/A
690;TTC30B;#N/A
691;NFKB2;#N/A
692;SLC39A4;#N/A
693;JAK2;x
694;RLIM;#N/A
695;RPL24;#N/A
696;RC3H2;#N/A
697;TCF4;#N/A
698;PMF1;#N/A
699;TXNL4A;#N/A
700;HMG20B;#N/A
701;RHOH;#N/A
702;TRAPPC8;#N/A
703;ITGB1;#N/A
704;PHF8;#N/A
705;CDK3;#N/A
706;KCNAB2;#N/A
707;PRMT6;#N/A
708;CYTIP;#N/A
709;NR3C1;#N/A
710;NAA50;#N/A
711;MYO1C;#N/A
712;MAPK14;#N/A
713;SPN;#N/A
714;RPS21;#N/A
715;INO80B;#N/A
716;CHUK;#N/A
717;GLP1R;#N/A
718;UTP23;#N/A
719;SF3B1;x
720;RPL27A;#N/A
721;ICAM3;#N/A
722;PIK3R1;x
723;KAT2A;#N/A
724;H3C2;#N/A
725;PPP2CA;#N/A
726;ZNF148;#N/A
727;RASSF2;#N/A
728;PRDM10;#N/A
729;RNF181;#N/A
730;DOCK7;#N/A
731;C19orf53;#N/A
732;PHPT1;#N/A
733;HSPD1;#N/A
734;CD28;x
735;CUL4A;x
736;WDR44;#N/A
737;GOLGA4;#N/A
738;AIM2;#N/A
739;HGS;#N/A
740;HEATR1;#N/A
741;POLR1B;#N/A
742;AGPS;#N/A
743;TRIM28;#N/A
744;CCNL2;#N/A
745;SLAMF6;#N/A
746;ATG2B;#N/A
747;CCS;#N/A
748;VIM;#N/A
749;PIK3R4;#N/A
750;EZH2;x
751;BCL6;x
752;TRA2A;#N/A
753;CTLA4;x
754;LZIC;#N/A
755;KIF1B;#N/A
756;SLA2;#N/A
757;SMAD5;#N/A
758;LY9;#N/A
759;POLR2L;#N/A
760;TUT1;#N/A
761;LSM4;#N/A
762;RPLP2;#N/A
763;DAPP1;#N/A
764;OPA1;#N/A
765;TEX264;#N/A
766;CORO1A;#N/A
767;KLHL6;x
768;RPS14;#N/A
769;NBR1;#N/A
770;PTN;#N/A
771;RPL36;#N/A
772;NCKAP1;#N/A
773;ARID1B;x
774;PTCH1;x
775;SIRPG;#N/A
776;MRPL20;#N/A
777;INO80;#N/A
778;NCF1;#N/A
779;API5;#N/A
780;MRPL54;#N/A
781;TTC21B;#N/A
782;TMEM131;#N/A
783;CD3G;#N/A
784;ZACN;#N/A
785;TRIM33;#N/A
786;NSMCE1;#N/A
787;HAVCR2;#N/A
788;NOD2;#N/A
789;WDR11;#N/A
790;FOXB1;#N/A
791;CSK;#N/A
792;KPNB1;#N/A
793;USP25;#N/A
794;FIS1;#N/A
795;COMMD1;#N/A
796;SETX;#N/A
797;FRYL;#N/A
798;ABL1;x
799;PARK7;#N/A
800;TOPBP1;#N/A
801;MED14;#N/A
802;NUFIP1;#N/A
803;RPS19;#N/A
804;FBL;#N/A
805;UBA52;#N/A
806;CD180;#N/A
807;SRFBP1;#N/A
808;COPB1;#N/A
809;MRPL21;#N/A
810;MOB2;#N/A
811;GOPC;#N/A
812;DLG4;#N/A
813;IKBKB;#N/A
814;CD6;#N/A
815;RPL38;#N/A
816;PPP4C;#N/A
817;LRRK2;#N/A
818;LYPD3;#N/A
819;TPR;#N/A
820;SPI1;#N/A
821;LAMTOR2;#N/A
822;PRPF39;#N/A
823;ATP7A;#N/A
824;PTPRK;#N/A
825;TOP2B;#N/A
826;ATM;x
827;UBXN4;#N/A
828;WDR35;#N/A
829;SIT1;#N/A
830;RAPGEF2;#N/A
831;CD40LG;#N/A
832;BCOR;x
833;TFEC;#N/A
834;BMPR2;#N/A
835;RBM25;#N/A
836;NCOA3;x
837;RAC2;x
838;MRPL12;#N/A
839;ZBED6;#N/A
840;ACTA1;#N/A
841;ACOT8;#N/A
842;CCNA2;#N/A
843;COPS5;#N/A
844;SRRM2;#N/A
845;MAGOH;#N/A
846;SNRPC;#N/A
847;XPO1;x
848;RPL37A;#N/A
849;GFI1;#N/A
850;LAIR1;#N/A
851;POU2F2;x
852;CD48;#N/A
853;STUB1;#N/A
854;PAFAH1B1;#N/A
855;PTOV1;#N/A
856;RNF38;#N/A
857;CTBP1;#N/A
858;ACTB;#N/A
859;CD244;#N/A
860;ICOS;#N/A
861;PRMT5;#N/A
862;RAF1;x
863;PICK1;#N/A
864;RPS19BP1;#N/A
865;RPS8;#N/A
866;KRTAP4-12;#N/A
867;PLSCR1;#N/A
868;SMCHD1;#N/A
869;OSBPL8;#N/A
870;XPO7;#N/A
871;DHRS4L2;#N/A
872;PRMT1;#N/A
873;TUBA1C;#N/A
874;CCDC61;#N/A
875;TLR6;#N/A
876;ABCD2;#N/A
877;GTF3C3;#N/A
878;ATE1;#N/A
879;UBL5;#N/A
880;AKAP8L;#N/A
881;SDHAF1;#N/A
882;WIPF1;#N/A
883;SCAND1;#N/A
884;ZNF318;#N/A
885;PPCDC;#N/A
886;HDAC3;#N/A
887;FOXL1;#N/A
888;STK4;#N/A
889;ARHGEF6;#N/A
890;IRF3;#N/A
891;CLASRP;#N/A
892;NCK1;#N/A
893;ALS2;#N/A
894;RPL29;#N/A
895;ETFB;#N/A
896;TRIP13;x
897;EIF3G;#N/A
898;SRSF11;#N/A
899;MAPK8IP3;#N/A
900;ADNP2;#N/A
901;TCERG1;#N/A
902;PML;x
903;SART1;#N/A
904;CAV1;#N/A
905;MTMR6;#N/A
906;ZSCAN29;#N/A
907;HAX1;#N/A
908;DNAJC17;#N/A
909;RPL28;#N/A
910;STRN3;#N/A
911;CRK;#N/A
912;CRTAM;#N/A
913;CDK1;#N/A
914;RBPJ;#N/A
915;TBC1D23;#N/A
916;NEDD1;#N/A
917;ATP6AP2;#N/A
918;WDR36;#N/A
919;MTA1;#N/A
920;MAP3K1;x
921;SLMAP;#N/A
922;UQCRQ;#N/A
923;PNISR;#N/A
924;XAB2;#N/A
925;APOA1;#N/A
926;MAPRE1;#N/A
927;SENP6;#N/A
928;KTN1;#N/A
929;DPM2;#N/A
930;NKTR;#N/A
931;WDR7;#N/A
932;HLA-DPA1;#N/A
933;ARMC8;#N/A
934;LCP2;#N/A
935;VGLL4;#N/A
936;SCML4;#N/A
937;TRMT112;#N/A
938;TBL3;#N/A
939;HDAC11;#N/A
940;PRPF3;#N/A
941;MAP4K5;#N/A
942;OGT;#N/A
943;RUVBL1;#N/A
944;TNFRSF9;#N/A
945;EIF4G2;#N/A
946;TRAF3IP1;#N/A
947;MZT2B;#N/A
948;DLD;#N/A
949;LCP1;#N/A
950;SMAD2;x
951;STK36;#N/A
952;ZFAND2B;#N/A
953;DBT;#N/A
954;MRPL4;#N/A
955;SPINT2;#N/A
956;RPLP1;#N/A
957;CA8;#N/A
958;HSPA9;#N/A
959;TAB3;#N/A
960;TRAT1;#N/A
961;DISC1;#N/A
962;PLAUR;#N/A
963;SHARPIN;#N/A
964;ACAP2;#N/A
965;ADRM1;#N/A
966;RPS3;#N/A
967;BABAM1;#N/A
968;RFX7;#N/A
969;TTC14;#N/A
970;ZNF845;#N/A
971;AGGF1;x
972;DDX19B;#N/A
973;TLK1;#N/A
974;ERBB3;x
975;HASPIN;#N/A
976;GEMIN5;#N/A
977;CD84;#N/A
978;DICER1;x
979;NAA35;#N/A
980;WDR47;#N/A
981;AIFM1;#N/A
982;ARHGAP4;#N/A
983;FAM168B;#N/A
984;BATF;#N/A
985;GMCL1;#N/A
986;NAA25;#N/A
987;SREK1;#N/A
988;HDGFL2;#N/A
989;PDZD8;#N/A
990;NCK2;#N/A
991;PAK2;#N/A
992;ZRANB2;#N/A
993;MRPS26;#N/A
994;SEC16A;#N/A
995;FASLG;#N/A
996;PSMG3;#N/A
997;RDX;#N/A
998;RPS10;#N/A
999;CCDC14;#N/A
1000;LMNA;x
1001;ZNF511;#N/A
1002;DCUN1D1;x
1003;NFKBIL1;#N/A
1004;CIITA;x
1005;RLF;#N/A
1006;CD96;#N/A
1007;TAF1C;#N/A
1008;CSF2RA;#N/A
1009;CD200R1;#N/A
1010;SAMD3;#N/A
1011;CAMSAP2;#N/A
1012;SCYL2;#N/A
1013;UHRF1BP1L;#N/A
1014;RPSA;#N/A
1015;DDX21;#N/A
1016;IL2RB;#N/A
1017;NPRL2;#N/A
1018;MACF1;#N/A
1019;NENF;#N/A
1020;RCSD1;#N/A
1021;ATAD3B;#N/A
1022;MAP3K14;x
1023;REV1;#N/A
1024;FNBP1L;#N/A
1025;GFM1;#N/A
1026;ITK;#N/A
1027;DCAF5;#N/A
1028;PPP2R2C;#N/A
1029;MGMT;#N/A
1030;ACD;#N/A
1031;TNFRSF1B;#N/A
1032;VCAN;#N/A
1033;ATP5F1B;#N/A
1034;JAK1;x
1035;HDGF;#N/A
1036;RAB37;#N/A
1037;NLRC3;#N/A
1038;INTS11;#N/A
1039;VNN2;#N/A
1040;CXXC1;#N/A
1041;STX16;#N/A
1042;MRPL11;#N/A
1043;THAP7;#N/A
1044;BTLA;#N/A
1045;DTWD2;#N/A
1046;SRSF10;#N/A
1047;SEPTIN1;#N/A
1048;SERINC1;#N/A
1049;EIF4A3;#N/A
1050;MED12;x
1051;PRPF31;#N/A
1052;GPR18;#N/A
1053;HSPA4;#N/A
1054;FCRL3;#N/A
1055;INO80E;#N/A
1056;CANX;#N/A
1057;LNX1;#N/A
1058;ANAPC4;#N/A
1059;COG6;#N/A
1060;PLCG1;x
1061;FRS2;x
1062;RPL32;#N/A
1063;DOCK9;#N/A
1064;TUBB4A;#N/A
1065;MCOLN2;#N/A
1066;NFKB1;#N/A
1067;ZMYM2;#N/A
1068;H4C13;#N/A
1069;B4GALT7;#N/A
1070;ARL6IP4;#N/A
1071;ZNF146;#N/A
1072;CGGBP1;#N/A
1073;BRD3;x
1074;RPL23;#N/A
1075;TUBB;#N/A
1076;INTS2;#N/A
1077;ATF6;#N/A
1078;NEDD4;#N/A
1079;BSG;#N/A
1080;RPS2;#N/A
1081;PSME3;#N/A
1082;SETD4;#N/A
1083;MRPL24;#N/A
1084;MAPK8;#N/A
1085;GABPA;#N/A
1086;ATP5F1A;#N/A
1087;PGR;x
1088;OFD1;#N/A
1089;SNRNP35;#N/A
1090;DYNC2H1;#N/A
1091;XRCC5;#N/A
1092;STAP1;#N/A
1093;PRR11;#N/A
1094;PARP1;x
1095;TRMT13;#N/A
1096;ZMYM1;#N/A
1097;RIC3;#N/A
1098;STX8;#N/A
1099;SENP7;#N/A
1100;ERBB2;x
1101;RAB7A;#N/A
1102;RACGAP1;#N/A
1103;EEF1G;#N/A
1104;ZDHHC17;#N/A
1105;CHMP4B;#N/A
1106;FLT3;x
1107;DVL2;#N/A
1108;WIPF2;#N/A
1109;TBX21;#N/A
1110;CSNK1E;#N/A
1111;C5orf24;#N/A
1112;NAA15;#N/A
1113;RBBP4;#N/A
1114;TTC30A;#N/A
1115;NEK9;#N/A
1116;MPPED1;#N/A
1117;FKBP2;#N/A
1118;NLRC5;#N/A
1119;GZMK;#N/A
